id,first_name,last_name,monthly_income,happiness_monthly_income,monthly_saved_money,debt_amount,country,gender,birth_year,weekly_freetime_duration_minute,sleep_duration_hours_daily,child_count,pet_count,reading_book_count_yearly,yearly_vacation_count,daily_socilmedia_duration_minutes,happiness_score,work_situation,safety_feels_at_home,relationship_situation,doing_exercise,state_of_religiosity,bad_habits,family_relation_situation,trust_country_law,education_status,is_parents_alive
2838,Ignace,Chipping,10687,1,8831,14455,Russia,Male,1999,105,7,1,0,NULL,NULL,90,2,Uzaktan,Evet,Bosanmis,Hayir,Dindar Degil,Var,Kotu,Evet,Yuksek Lisans,Baba Yasiyor
2846,Codi,Aseef,17690,0,1493,27137,Indonesia,Male,2000,147,11,3,4,28,3,30,8,Uzaktan,Hayir,Dul,Hayir,Dindar,Yok,Normal,NULL,Yuksek Lisans,Baba Yasiyor
2854,Aurelia,Dearing,6165,1,3960,40934,Nigeria,Female,1983,208,12,1,0,84,NULL,90,5,Calismiyor,Evet,Bosanmis,Hayir,Dindar Degil,Yok,NULL,Hayir,Yuksek Lisans,Baba Yasiyor
2862,Luciana,Becraft,22233,1,6121,49921,Canada,Female,1998,45,12,1,4,90,1,30,7,Uzaktan,Hayir,Evli,Hayir,Dindar Degil,Var,Kotu,Hayir,Lisans,Anne Yasiyor
2870,Shaun,Hassell,11738,0,9529,43665,Portugal,Male,1999,125,12,2,2,62,1,150,3,Calismiyor,Hayir,Dul,Evet,Dindar Degil,Var,Kotu,Hayir,Yuksek Lisans,Ikisi de Yasiyor
2878,Maressa,Inskipp,6615,1,6615,24654,Japan,Female,1998,132,11,3,3,86,0,150,6,Calismiyor,Evet,Bekar,Evet,Dindar,Yok,Kotu,Hayir,Yuksek Lisans,Ikisi de Yasiyor
2886,Hestia,Stendall,12616,0,NULL,43192,Argentina,Female,1993,50,10,4,1,73,1,150,1,NULL,Evet,Bekar,Hayir,Dindar,Var,Kotu,NULL,Lise,Ikisi de Yasiyor
2894,Westbrooke,Tilliards,8021,0,7340,886,Portugal,Male,1993,294,5,NULL,0,11,3,150,5,Calismiyor,Hayir,Evli,Evet,Dindar,Yok,Cok Iyi,Hayir,Yuksek Lisans,Baba Yasiyor
2902,Amalle,Francescoccio,24130,1,1756,1859,Indonesia,Female,1983,168,7,3,4,2,1,30,10,Yari Zamanli,Evet,Evli,Evet,Dindar,Var,Kotu,Evet,Lisans,Ikisi de Yasiyor
2910,Terri,Rake,28359,0,19229,43714,Czech Republic,Male,1983,180,7,NULL,0,36,1,90,6,Yari Zamanli,Evet,Bosanmis,Hayir,Dindar,Yok,Kotu,Evet,Lise,Anne Yasiyor
2918,Mariejeanne,Whaymand,8113,1,2158,8306,Czech Republic,Male,1983,196,3,1,1,92,1,90,4,Uzaktan,Hayir,Evli,Hayir,Dindar Degil,Var,Normal,Hayir,Lise,Anne Yasiyor
2926,Yanaton,Gerb,21509,1,17863,27386,Russia,Male,1999,59,3,3,0,0,0,150,3,Tam Zamanli,Evet,Dul,Evet,NULL,NULL,Normal,Hayir,Lise,Anne Yasiyor
2934,Haslett,Bernardy,2568,NULL,2568,49206,France,Male,1999,128,10,3,NULL,NULL,3,90,2,Tam Zamanli,Hayir,Evli,Hayir,Dindar Degil,Yok,NULL,Evet,Ortaokul,Ikisi de Yasiyor
2942,Inessa,Fessby,7653,0,NULL,23922,Ukraine,Female,1983,105,5,2,0,3,NULL,150,2,Calismiyor,NULL,Bosanmis,Evet,Dindar Degil,Var,Normal,NULL,Ortaokul,Anne Yasiyor
2950,Gerard,Codman,23292,0,3605,45492,Brazil,Male,1983,NULL,15,1,1,55,3,NULL,4,NULL,Hayir,Bosanmis,Hayir,Dindar,Yok,Cok Iyi,Evet,Ortaokul,Anne Yasiyor
2958,Susana,Walduck,17128,1,16855,44920,China,Female,1996,299,13,1,4,74,NULL,0,8,Kendi Isi,Evet,Dul,Evet,Dindar,Yok,Cok Iyi,NULL,NULL,Baba Yasiyor
2966,Mag,De Filippo,17614,1,NULL,1405,Sweden,Female,1995,179,8,1,NULL,31,2,30,10,Calismiyor,Evet,Bosanmis,Evet,Dindar,Yok,Cok Iyi,Evet,Yuksek Lisans,Baba Yasiyor
2974,Lu,Songest,16297,1,15047,48834,Philippines,Female,1983,218,13,1,4,56,2,0,8,Uzaktan,Evet,Dul,Evet,Dindar,Yok,Kotu,Evet,Lisans,Anne Yasiyor
2982,Roley,Sappy,2721,0,2721,16783,China,Male,1983,56,11,3,2,51,1,150,3,Tam Zamanli,Hayir,Bekar,Hayir,Dindar Degil,Yok,Kotu,Evet,Ortaokul,Anne Yasiyor
2990,Suzi,Hoopper,6249,1,6249,1696,Portugal,Female,1983,222,5,2,0,6,1,90,4,Uzaktan,Hayir,Dul,Evet,Dindar,Yok,Cok Iyi,Evet,Yuksek Lisans,Ikisi de Yasiyor
2998,Nerte,Bondar,14013,1,13579,45630,China,Female,1994,58,6,1,1,31,1,90,5,Calismiyor,Evet,NULL,Hayir,Dindar,Yok,Kotu,Evet,Yuksek Lisans,Ikisi de Yasiyor
3006,Norbie,Napier,13533,0,12532,17832,Tanzania,Male,1983,144,12,NULL,3,NULL,NULL,150,3,Calismiyor,Hayir,Bosanmis,Hayir,Dindar Degil,Yok,Kotu,Hayir,Lise,NULL
3014,Worthy,Durbann,11841,1,3211,43620,China,Male,1983,142,15,1,1,50,0,15,6,Uzaktan,Evet,Bosanmis,Hayir,Dindar Degil,Yok,Cok Iyi,Evet,Yuksek Lisans,Ikisi de Yasiyor
3022,Rockey,Laslett,18014,1,15685,10069,China,Male,1992,287,12,3,4,50,0,30,10,Tam Zamanli,Hayir,Dul,Hayir,NULL,Yok,Kotu,Evet,NULL,Baba Yasiyor
3030,Noah,Chastaing,7708,1,5232,12740,France,Male,1983,222,4,1,0,48,1,150,5,Tam Zamanli,Evet,Bekar,Hayir,Dindar Degil,Yok,Cok Iyi,Evet,Ortaokul,Ikisi de Yasiyor
3038,Roselia,Sommerville,4526,0,4526,30043,Canada,Male,1992,NULL,11,3,3,53,1,90,1,Uzaktan,Hayir,Bekar,Hayir,Dindar Degil,Var,Kotu,Hayir,Yuksek Lisans,Anne Yasiyor
3046,Todd,Janicijevic,16542,1,9542,16753,Indonesia,Male,1965,83,4,3,4,65,0,30,10,Tam Zamanli,Evet,Bosanmis,Evet,Dindar,Var,Cok Iyi,Evet,Lisans,Ikisi de Yasiyor
3054,Caryl,Pelcheur,5519,0,5519,44019,China,Male,1993,243,7,1,2,56,0,150,1,Calismiyor,Evet,Bosanmis,Hayir,Dindar Degil,Var,NULL,Hayir,Ortaokul,Ikisi de Yasiyor
1540,Ada,Beamiss,14879,0,14520,21097,China,Female,1983,233,10,3,2,10,3,90,3,Calismiyor,Evet,Evli,Hayir,Dindar Degil,Var,NULL,Evet,Lise,Baba Yasiyor
1548,Enid,Munks,18057,1,13057,25054,France,Female,1995,79,9,1,3,89,0,30,8,Kendi Isi,Evet,Evli,Evet,Dindar,Yok,Cok Iyi,Evet,Lisans,Anne Yasiyor
1556,Kelcy,Skivington,12175,0,8517,188,Uzbekistan,Female,1983,168,9,1,0,48,1,90,6,NULL,Hayir,Evli,Evet,Dindar,Yok,Cok Iyi,Hayir,Yuksek Lisans,Anne Yasiyor
1564,Hetti,Prothero,24008,1,18923,28101,Bangladesh,Female,1983,20,11,1,1,43,3,0,8,Kendi Isi,Evet,Bekar,Evet,Dindar,Yok,Normal,Evet,Lisans,Baba Yasiyor
1572,Ara,Gethin,12106,1,11902,29397,Norway,Male,1983,177,8,3,0,93,0,150,5,Yari Zamanli,Hayir,Bosanmis,Hayir,Dindar Degil,Yok,Kotu,Hayir,Ortaokul,Ikisi de Yasiyor
1580,Keene,Northedge,25461,0,6126,5555,Russia,Male,1997,82,8,1,0,38,NULL,90,2,Uzaktan,Hayir,NULL,Evet,Dindar,Yok,Normal,Hayir,Ortaokul,Ikisi de Yasiyor
1588,Algernon,Kiln,29999,1,3640,12047,Pakistan,Male,1983,143,6,2,0,NULL,0,15,2,Kendi Isi,Hayir,Bosanmis,Hayir,Dindar,Yok,Kotu,Evet,Lise,Anne Yasiyor
1596,Cazzie,Keer,1602,1,1602,5531,United States,Male,1983,97,5,2,0,NULL,NULL,150,4,Yari Zamanli,Hayir,Bekar,Hayir,Dindar,Var,Normal,Evet,Yuksek Lisans,Anne Yasiyor
1604,Cornell,Naul,24914,1,7476,44622,China,Male,1983,249,13,3,3,66,0,150,2,Tam Zamanli,Hayir,Dul,Evet,Dindar Degil,Yok,NULL,Hayir,Ortaokul,Ikisi de Yasiyor
1612,Mable,Coulter,6567,0,4139,34112,Yemen,Female,1968,57,12,2,0,20,3,150,3,Calismiyor,Hayir,Bekar,Hayir,Dindar Degil,Yok,Cok Iyi,Evet,Lise,Ikisi de Yasiyor
1620,Hildy,Witherington,25794,0,4416,16642,Indonesia,Female,1983,256,13,1,2,67,1,30,8,Tam Zamanli,NULL,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Ikisi de Yasiyor
1628,Conway,Hinchcliffe,3953,1,1761,29216,China,Male,1983,78,4,1,0,29,3,150,2,NULL,Hayir,Bekar,Hayir,Dindar Degil,Var,Normal,Hayir,Ortaokul,Ikisi de Yasiyor
1636,Swen,McCoole,8688,1,NULL,34218,Madagascar,Male,1983,240,8,3,1,91,1,90,6,NULL,NULL,Dul,Evet,Dindar Degil,NULL,Normal,Evet,Lisans,Anne Yasiyor
1644,Ado,Thompson,13911,1,2374,22290,Indonesia,Male,1983,117,7,1,3,29,2,15,10,Kendi Isi,Evet,Bekar,Evet,Dindar,Var,Normal,Evet,Lisans,Ikisi de Yasiyor
1652,Minette,Sichardt,19853,1,7838,22536,Panama,Female,1991,28,7,4,1,65,1,0,7,Uzaktan,Hayir,Evli,Evet,Dindar Degil,Var,Kotu,Evet,Lisans,Baba Yasiyor
1660,Georgianna,Debenham,24996,1,NULL,15447,Norway,Female,1993,49,6,1,0,59,2,150,2,Uzaktan,Hayir,Evli,Hayir,Dindar Degil,Var,Normal,Hayir,Yuksek Lisans,Baba Yasiyor
1668,Benetta,Snow,11354,0,11354,5879,Ukraine,Female,1983,223,6,1,0,22,0,150,3,Calismiyor,Hayir,Bekar,Hayir,Dindar,Var,Cok Iyi,Hayir,Yuksek Lisans,Baba Yasiyor
1676,Ailey,Merioth,21006,1,10989,21156,Mongolia,Male,1992,266,7,1,1,61,1,30,8,Tam Zamanli,Evet,Dul,Evet,Dindar,Yok,Normal,Evet,Lisans,Anne Yasiyor
1684,Beniamino,Hele,17640,NULL,10013,12435,Indonesia,Male,1998,240,8,1,0,59,NULL,30,7,Tam Zamanli,Hayir,Bosanmis,NULL,NULL,Var,Normal,Evet,Ortaokul,Ikisi de Yasiyor
1692,Malia,Cardenas,5011,1,5011,29288,China,Male,1983,127,15,3,3,70,1,150,5,Yari Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Kotu,Hayir,Ortaokul,Baba Yasiyor
1700,Veronique,Farloe,17726,1,12726,37419,Greece,Female,1983,289,13,1,0,67,3,30,8,Uzaktan,Evet,Bosanmis,Evet,Dindar,NULL,Cok Iyi,Evet,Lisans,Ikisi de Yasiyor
1708,Susannah,Corbishley,18905,0,12483,13303,Czech Republic,Female,1983,183,11,1,3,56,0,90,3,Calismiyor,Hayir,Evli,Hayir,Dindar,Yok,Cok Iyi,NULL,Ortaokul,Anne Yasiyor
1716,Zeke,Bexley,19020,0,18727,16230,China,Male,1983,66,15,1,1,68,1,90,6,NULL,Hayir,Dul,Evet,NULL,Yok,Normal,Evet,Lise,Baba Yasiyor
1724,Dannye,Rampage,21565,0,3672,26177,Tunisia,Female,1983,51,11,3,3,42,NULL,90,4,Calismiyor,Hayir,Dul,Evet,Dindar Degil,Yok,Kotu,Hayir,Lisans,Anne Yasiyor
1732,Celinka,Hullyer,4204,0,NULL,43317,China,Female,1994,296,8,3,1,12,3,90,2,Uzaktan,Hayir,Evli,Evet,Dindar Degil,Yok,Kotu,Evet,Ortaokul,Baba Yasiyor
1740,Moe,Petschelt,14857,0,3320,46531,Poland,Male,1993,192,3,3,0,85,3,NULL,8,Yari Zamanli,Hayir,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,NULL
1748,Kathleen,Gueinn,23579,1,18129,37824,Mongolia,Female,1993,34,6,NULL,NULL,15,1,90,5,Calismiyor,Evet,Bekar,Hayir,Dindar Degil,Yok,Cok Iyi,Hayir,Lise,Baba Yasiyor
1756,Micheline,Kevis,9343,0,9343,21427,China,Female,1996,21,3,1,0,33,2,NULL,1,Yari Zamanli,Hayir,NULL,Hayir,Dindar Degil,Yok,Kotu,Evet,Lise,Anne Yasiyor
1764,Eydie,Cowderay,25365,NULL,17872,17090,Poland,Female,1983,236,3,1,3,3,1,30,9,Calismiyor,Evet,Dul,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Baba Yasiyor
1772,Gannon,Seear,9862,1,9862,15671,Indonesia,Male,1983,227,7,1,1,32,3,120,5,Kendi Isi,Evet,Evli,Hayir,Dindar Degil,Var,Normal,Hayir,Lise,Anne Yasiyor
1780,Dee,Gauler,20750,1,4788,19336,Brazil,Female,2000,287,15,1,0,NULL,1,30,9,Uzaktan,Evet,Evli,Evet,Dindar,Yok,Cok Iyi,Evet,Lisans,Anne Yasiyor
1788,Sofie,Honsch,16600,1,14919,21556,China,Female,1983,226,3,1,0,61,3,30,10,Tam Zamanli,Evet,Evli,Hayir,NULL,Var,Normal,Evet,Ortaokul,Ikisi de Yasiyor
1796,Nicolina,Klais,15295,1,2439,12172,Bolivia,Female,1983,87,12,1,3,2,0,30,8,Kendi Isi,Evet,Dul,Evet,Dindar,Yok,Kotu,Evet,Lisans,Ikisi de Yasiyor
1804,Helenelizabeth,Power,21633,1,16277,2448,Philippines,Female,1983,154,3,2,2,44,3,60,2,Calismiyor,Hayir,Dul,Evet,Dindar,Yok,NULL,Hayir,Ortaokul,Baba Yasiyor
1812,Fran,Ellick,23211,NULL,NULL,33199,Indonesia,Female,1983,68,6,1,0,9,1,15,3,Uzaktan,Hayir,Dul,Evet,NULL,Var,Cok Iyi,Hayir,Yuksek Lisans,Anne Yasiyor
1820,Calypso,Egiloff,29707,0,1136,11517,France,Female,1992,71,8,4,0,36,1,90,3,Calismiyor,Hayir,Bekar,Hayir,Dindar,Yok,Normal,Hayir,Lise,Anne Yasiyor
1828,Yule,Huller,8142,1,5075,31211,Germany,Male,1995,115,5,1,3,49,3,150,2,Yari Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Kotu,Evet,Lise,Ikisi de Yasiyor
1836,Bendicty,Tregear,28440,1,13415,15219,Argentina,Male,1983,25,11,3,0,2,1,30,8,Calismiyor,Evet,Bosanmis,Hayir,Dindar,Yok,Kotu,Evet,Ortaokul,Ikisi de Yasiyor
1844,Robin,Tremonte,NULL,1,15222,25089,Belarus,Male,1993,120,13,2,3,25,1,30,9,Tam Zamanli,Evet,NULL,Hayir,Dindar,Var,Cok Iyi,Evet,Ortaokul,Ikisi de Yasiyor
1852,Carin,Tear,NULL,0,10061,20793,Russia,Female,1992,246,11,2,0,NULL,3,30,9,Tam Zamanli,Hayir,Bekar,Evet,Dindar,Var,Cok Iyi,Evet,Lisans,Anne Yasiyor
1860,Nevil,Hulks,26782,0,NULL,25116,China,Male,1983,NULL,15,1,1,17,3,120,3,Calismiyor,Hayir,Dul,Hayir,Dindar Degil,Var,Normal,Evet,Ortaokul,Ikisi de Yasiyor
1868,Vi,Haggidon,26595,1,6810,1391,China,Male,1983,175,3,1,0,62,3,30,8,Calismiyor,Evet,Bekar,Hayir,Dindar,Yok,Normal,Evet,Ortaokul,Baba Yasiyor
1876,Aggy,Allsopp,NULL,1,14578,32818,Ukraine,Female,1983,200,12,2,NULL,85,3,120,4,Calismiyor,Evet,Bekar,Evet,Dindar,Var,Cok Iyi,Hayir,Lisans,Ikisi de Yasiyor
1884,Delmore,Fulk,16498,0,1749,21709,Russia,Male,1983,23,9,1,0,92,2,120,5,Uzaktan,Hayir,Bosanmis,Evet,Dindar Degil,Var,Normal,Hayir,Lise,Ikisi de Yasiyor
1892,Evan,Haggas,19498,NULL,3608,17922,Brazil,Male,1994,82,13,1,1,17,3,30,8,Yari Zamanli,Hayir,Bekar,Evet,Dindar,Yok,Normal,Evet,Yuksek Lisans,Ikisi de Yasiyor
1900,Astrid,Stoyle,13298,0,1837,8942,Sweden,Female,1994,218,9,2,3,10,3,120,3,Calismiyor,Hayir,Dul,Hayir,NULL,Yok,Normal,NULL,Lise,Baba Yasiyor
1908,Jewelle,Ghidoni,7237,0,5653,40929,China,Female,1983,285,8,1,1,52,0,120,1,Yari Zamanli,Evet,Bekar,Hayir,Dindar Degil,Var,Kotu,Hayir,Lise,Ikisi de Yasiyor
1916,Kippar,Stockdale,16535,0,16043,28724,Sri Lanka,Male,1992,213,7,1,0,NULL,2,120,2,NULL,Evet,Dul,Evet,Dindar Degil,Yok,Kotu,Evet,Lise,Baba Yasiyor
1924,Danny,Readwin,21407,1,9391,7508,China,Male,1983,106,11,1,1,31,1,120,5,Tam Zamanli,Hayir,Dul,Evet,Dindar Degil,Var,Normal,NULL,Ortaokul,Anne Yasiyor
1932,Myra,Stille,16088,1,15308,19502,Indonesia,Female,1983,151,5,3,3,79,NULL,30,9,Yari Zamanli,NULL,Bekar,Evet,Dindar,Var,Normal,Evet,Ortaokul,Ikisi de Yasiyor
1940,Sky,Frodsham,29474,1,8505,44766,Mongolia,Male,1992,54,7,2,3,73,1,30,7,NULL,Evet,Evli,Hayir,Dindar Degil,Var,Normal,Evet,Lisans,Ikisi de Yasiyor
1948,Aleksandr,Dohr,NULL,1,12006,8095,Thailand,Male,1996,282,7,1,0,68,2,150,2,Yari Zamanli,Evet,NULL,Hayir,Dindar Degil,Yok,Kotu,Hayir,Ortaokul,Baba Yasiyor
1956,Juliana,Maysor,16033,0,11033,6566,Australia,Male,1983,186,12,1,0,29,3,30,8,Yari Zamanli,Evet,Bekar,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Baba Yasiyor
1964,Etty,Romeo,16695,0,9695,17315,Indonesia,Female,1983,87,12,2,1,4,0,0,8,Uzaktan,Hayir,Bekar,Evet,Dindar,Yok,Normal,Evet,Lisans,Anne Yasiyor
1972,Aaron,Pepper,27422,0,4469,22789,Japan,Male,1983,34,10,1,NULL,76,3,150,6,Tam Zamanli,Hayir,Dul,Hayir,Dindar,Yok,Normal,Hayir,Lise,Anne Yasiyor
1980,Kelsi,Nyland,16708,1,11390,2971,Philippines,Female,1984,NULL,3,NULL,0,34,NULL,150,3,Calismiyor,Hayir,Dul,Hayir,Dindar Degil,Yok,Cok Iyi,Evet,Ortaokul,Ikisi de Yasiyor
1988,Westley,Howgego,16002,1,1761,8702,Philippines,Male,1983,130,7,2,0,33,3,NULL,3,Calismiyor,Evet,Dul,Evet,Dindar,Var,Normal,Evet,Ortaokul,Baba Yasiyor
1996,Angus,O'Mullally,1740,0,NULL,27129,China,Male,1993,242,7,4,1,56,3,60,1,Kendi Isi,Hayir,Evli,Hayir,Dindar,Var,Normal,Hayir,Ortaokul,Baba Yasiyor
2004,Gwenneth,Hazelton,17949,0,NULL,18861,China,Female,1983,279,10,0,1,82,1,30,9,Tam Zamanli,Hayir,Dul,Hayir,Dindar,Yok,Cok Iyi,Evet,Ortaokul,Baba Yasiyor
2012,Lenka,Horwell,10001,1,8036,47933,China,Female,1983,51,6,NULL,2,15,0,150,3,Kendi Isi,Hayir,Bosanmis,Evet,Dindar,Var,Kotu,Evet,Yuksek Lisans,Baba Yasiyor
2020,Myer,Deener,5848,0,NULL,12158,Indonesia,Male,1974,292,6,0,1,9,3,150,5,Kendi Isi,Hayir,Bosanmis,Evet,Dindar,Yok,Kotu,Evet,Lisans,Baba Yasiyor
2028,Margaux,Soans,24176,1,12344,861,Indonesia,Female,1993,102,12,1,NULL,57,NULL,60,8,Uzaktan,Evet,Dul,Evet,Dindar,Yok,Kotu,Evet,NULL,Ikisi de Yasiyor
2036,Joni,Thomelin,17268,0,12268,25138,Poland,Female,1983,189,6,1,2,64,1,30,8,Uzaktan,Evet,Evli,Evet,Dindar,Yok,Kotu,Evet,Yuksek Lisans,Ikisi de Yasiyor
2044,Anastassia,Trewin,6060,0,NULL,34479,Ivory Coast,Female,1994,290,10,4,0,25,0,150,1,NULL,Hayir,Evli,Hayir,Dindar Degil,Var,Kotu,Evet,Ortaokul,Ikisi de Yasiyor
2052,Kendra,Blacksell,NULL,1,19963,5123,Philippines,Female,1983,244,10,3,0,NULL,3,60,3,Kendi Isi,Hayir,Bosanmis,Hayir,Dindar Degil,Var,Normal,Evet,Ortaokul,Baba Yasiyor
2060,Rosemonde,Shoorbrooke,24363,0,4546,16403,Philippines,Female,1993,175,3,1,2,25,0,150,5,NULL,Hayir,Evli,Hayir,NULL,Yok,Normal,Hayir,Yuksek Lisans,Ikisi de Yasiyor
2068,Dolores,Gunda,3470,1,2451,3590,Poland,Female,1998,142,11,1,0,NULL,3,60,3,Tam Zamanli,Hayir,Bekar,Evet,Dindar Degil,Yok,Kotu,Hayir,Ortaokul,Baba Yasiyor
2076,Brandy,Kennon,17437,0,15324,30881,Czech Republic,Male,1983,144,9,1,2,NULL,2,120,3,Calismiyor,Hayir,Evli,Hayir,Dindar,Var,Cok Iyi,Evet,Lise,Ikisi de Yasiyor
2084,Cristen,Woodhams,15237,1,4492,48997,United States,Female,1998,90,6,0,0,80,0,30,8,Yari Zamanli,Evet,Evli,Hayir,Dindar,Yok,Kotu,Evet,Yuksek Lisans,Anne Yasiyor
2092,Penny,Littrik,20841,0,14355,10749,Luxembourg,Male,1996,160,11,1,1,24,2,150,2,Calismiyor,Evet,Dul,Hayir,Dindar Degil,Yok,Normal,Hayir,Lise,Baba Yasiyor
2100,Jessie,Josupeit,7920,0,7920,21550,Peru,Female,1983,59,8,1,2,92,0,150,2,Tam Zamanli,Hayir,NULL,Hayir,Dindar,Var,Normal,Hayir,Yuksek Lisans,Ikisi de Yasiyor
2108,Waylan,Fettiplace,15638,0,3555,34967,China,Male,1992,156,7,2,2,11,1,120,3,Kendi Isi,Hayir,Evli,Evet,Dindar,Var,Kotu,Hayir,Ortaokul,Anne Yasiyor
2116,Jaimie,Ithell,26364,0,3244,27150,Serbia,Female,1999,NULL,11,4,1,69,1,150,4,Yari Zamanli,Hayir,Evli,Evet,NULL,Var,Kotu,Evet,Yuksek Lisans,Anne Yasiyor
2124,Clemente,Fillary,24010,NULL,6813,10036,Indonesia,Male,2000,254,6,3,3,2,2,30,10,Uzaktan,Hayir,Evli,Hayir,NULL,Yok,Kotu,Evet,Ortaokul,Anne Yasiyor
2132,Moyra,Askham,21117,1,18427,16812,Turkey,Female,1964,289,8,2,0,51,1,30,8,Kendi Isi,Evet,Evli,Hayir,Dindar,Yok,Cok Iyi,Evet,Ortaokul,Anne Yasiyor
2140,Aluino,Radenhurst,9112,0,5166,20002,Sierra Leone,Male,1993,NULL,12,0,0,74,1,150,3,Yari Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Kotu,Evet,Lise,Ikisi de Yasiyor
2148,Modestia,Silverthorne,11569,1,10161,44793,Slovenia,Female,1983,43,3,1,1,12,2,150,5,Uzaktan,Hayir,Evli,Hayir,Dindar,Yok,Normal,Hayir,NULL,Baba Yasiyor
2156,Jemimah,Plum,12904,1,12416,17403,Sri Lanka,Female,1994,128,11,1,0,83,0,120,6,Calismiyor,Evet,Bosanmis,Hayir,Dindar Degil,Var,Cok Iyi,Evet,Lisans,Ikisi de Yasiyor
2164,Kerby,MacCourt,12223,0,12223,35273,South Africa,Male,1998,251,5,4,0,23,3,150,3,Calismiyor,Hayir,NULL,Hayir,Dindar Degil,Var,Normal,Hayir,Ortaokul,Baba Yasiyor
2172,Sileas,Futcher,27449,0,16633,23505,France,Female,1963,155,11,2,NULL,63,3,120,3,Kendi Isi,Hayir,Dul,Evet,NULL,Var,Kotu,Evet,Ortaokul,Baba Yasiyor
2180,Kassi,Burnard,9478,0,9478,17565,Thailand,Female,1980,124,15,1,3,NULL,2,150,4,Tam Zamanli,Hayir,Bosanmis,Hayir,Dindar,Var,Normal,Hayir,Lise,Ikisi de Yasiyor
2188,Keary,Lambillion,14971,1,3434,7275,China,Male,1997,122,13,1,2,28,3,0,10,Tam Zamanli,Evet,Dul,Hayir,Dindar,Yok,Normal,Evet,Ortaokul,Anne Yasiyor
2196,Balduin,Manners,18190,0,9538,36506,Greece,Male,1983,112,4,1,1,9,1,30,8,Tam Zamanli,Hayir,Dul,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Baba Yasiyor
2204,Andrew,Malthus,6959,1,6959,31803,China,Male,1983,167,11,0,0,21,3,150,3,Calismiyor,Hayir,Bosanmis,Hayir,Dindar Degil,Yok,Cok Iyi,Evet,Lise,Anne Yasiyor
2212,Freddy,Creese,2229,0,2229,19474,China,Female,1983,281,NULL,1,0,3,3,150,1,Kendi Isi,Hayir,Bosanmis,Hayir,Dindar,Yok,Kotu,NULL,Ortaokul,Ikisi de Yasiyor
2220,Wendel,Stallard,16561,1,16311,33844,Ukraine,Male,1985,275,4,2,0,38,1,150,3,Tam Zamanli,Hayir,Dul,Evet,Dindar,Var,Cok Iyi,Evet,Lise,Anne Yasiyor
2228,Minette,Flude,20540,1,19931,4677,Portugal,Female,2000,15,7,1,1,4,1,60,3,Calismiyor,Hayir,Dul,Hayir,Dindar Degil,Var,Kotu,Evet,Yuksek Lisans,Baba Yasiyor
2236,Corie,Botler,20503,1,2989,38326,Argentina,Female,1977,81,11,2,0,21,0,120,3,Calismiyor,Hayir,Bosanmis,Hayir,Dindar Degil,Var,Normal,Evet,Lise,Baba Yasiyor
2244,Heather,Nixon,14357,0,14117,48076,Philippines,Female,1995,248,15,1,2,9,3,150,4,NULL,Hayir,Bekar,Evet,NULL,Yok,Cok Iyi,Hayir,Yuksek Lisans,NULL
2252,Ree,Ewin,9100,1,9100,41220,Armenia,Female,1983,159,6,2,0,NULL,2,150,3,Uzaktan,Hayir,Dul,Evet,Dindar,Var,Kotu,Evet,Ortaokul,Anne Yasiyor
2260,Rutger,Kissock,17504,1,12517,21424,China,Male,1983,54,12,0,1,28,3,15,5,Kendi Isi,Evet,Bekar,Hayir,Dindar Degil,Var,Cok Iyi,Evet,Yuksek Lisans,Ikisi de Yasiyor
2268,Tades,Amoss,4891,0,567,36445,Russia,Male,1983,90,3,2,1,3,2,60,3,Tam Zamanli,Hayir,Bekar,Evet,Dindar Degil,Yok,Kotu,Evet,Lise,Anne Yasiyor
2276,Keith,Tesmond,24913,0,11063,10941,China,Male,1994,103,8,1,1,NULL,1,30,8,Kendi Isi,Evet,Evli,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Anne Yasiyor
2284,Silvester,Blakeden,8338,0,2488,28487,Grenada,Male,1983,84,13,1,0,55,2,120,3,Calismiyor,Evet,Dul,Evet,Dindar Degil,Var,Cok Iyi,Evet,Ortaokul,Ikisi de Yasiyor
2292,Melamie,Czyz,14663,0,NULL,23995,Brazil,Female,1983,245,3,1,1,43,NULL,120,3,Calismiyor,Hayir,Bekar,Hayir,Dindar,Var,Kotu,Hayir,Lise,Ikisi de Yasiyor
2300,Pooh,Parmley,NULL,1,2136,19040,Brazil,Female,1995,243,13,1,1,57,0,30,10,Calismiyor,Hayir,Bekar,Evet,Dindar,Yok,Kotu,Evet,Lisans,Ikisi de Yasiyor
2308,Remington,Gallatly,15339,1,NULL,22820,Serbia,Male,1983,NULL,8,1,2,27,3,30,9,Yari Zamanli,Evet,Evli,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Anne Yasiyor
